--------- beginning of /dev/log/system
07-14 13:32:49.627 I/WindowState(  374): WIN DEATH: Window{438d7e68 u0 com.android.packageinstaller/com.android.packageinstaller.UninstallerActivity}
07-14 14:29:13.948 V/KeyguardHostView(  374): music state changed: 0
07-14 14:29:13.948 D/dalvikvm(  636): GC_FOR_ALLOC freed 964K, 10% free 12685K/14068K, paused 52ms, total 52ms
07-14 14:29:14.010 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info back home RECENT* clock search >
07-14 14:29:14.057 V/TAG     (  374): bug 7643792: fitSystemWindows([0,50][0,0])
07-14 14:29:14.096 D/MDM :   ( 3494): [null:-1]->query
07-14 14:29:14.096 D/MDM :   ( 3494): [null:-1]->QUERY_SETTING_PIN_ONOFF
07-14 14:29:14.127 D/dalvikvm( 6152): GC_FOR_ALLOC freed 455K, 8% free 9446K/10240K, paused 23ms, total 24ms
07-14 14:29:14.166 D/dalvikvm( 1146): GC_CONCURRENT freed 458K, 7% free 9269K/9896K, paused 1ms+2ms, total 51ms
07-14 14:29:14.205 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info BACK* HOME* RECENT CLOCK* search >
07-14 14:29:18.276 D/JOBS    (12763): Thread-529: load factor check. true = (0 < 1)|| (0 * 3 < 0 + 0). consumer thread: true
07-14 14:29:18.276 D/JOBS    (12763): didn't allow me to die, re-running Thread-529
07-14 14:29:18.283 D/JOBS    (12763): re-running consumer Thread-529
07-14 14:29:20.330 I/PowerManagerService(  374): Waking up from sleep...
07-14 14:29:20.377 I/WindowManager(  374): Lock screen displayed!
07-14 14:29:20.752 D/PowerManagerService-JNI(  374): Excessive delay in autosuspend_disable() while turning screen on: 397ms
07-14 14:29:20.752 V/DigitalWidgetViewsFactory(12684): DigitalWidget sets next alarm string to null
07-14 14:29:20.799 D/PowerManagerService-JNI(  374): Excessive delay in setInteractive(true) while turning screen on: 48ms
07-14 14:29:20.799 D/SurfaceFlinger(  124): Screen acquired, type=0 flinger=0x41e1a478
07-14 14:29:21.010 D/AndroidRuntime(13228): 
07-14 14:29:21.010 D/AndroidRuntime(13228): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
07-14 14:29:21.010 D/AndroidRuntime(13228): CheckJNI is OFF
07-14 14:29:21.026 D/dalvikvm(13228): Trying to load lib libjavacore.so 0x0
07-14 14:29:21.026 D/dalvikvm(13228): Added shared lib libjavacore.so 0x0
07-14 14:29:21.049 D/dalvikvm(13228): Trying to load lib libnativehelper.so 0x0
07-14 14:29:21.049 D/dalvikvm(13228): Added shared lib libnativehelper.so 0x0
07-14 14:29:21.080 D/dalvikvm( 1052): GC_CONCURRENT freed 529K, 9% free 10224K/11168K, paused 4ms+3ms, total 468ms
07-14 14:29:21.127 D/LightsService(  374): Excessive delay setting light: 319ms
07-14 14:29:21.198 D/LightsService(  374): Excessive delay setting light: 71ms
07-14 14:29:21.221 W/GlowPadView(  374): The number of target drawables must be equal to the number of direction descriptions.
07-14 14:29:21.252 D/AndroidRuntime(13228): Calling main entry com.qihoo360.powerctl.root.app.App
07-14 14:29:21.252 D/AndroidRuntime(13228): Shutting down VM
07-14 14:29:21.260 D/dalvikvm(13228): GC_CONCURRENT freed 114K, 22% free 467K/592K, paused 1ms+0ms, total 4ms
07-14 14:29:21.260 I/AndroidRuntime(13228): NOTE: attach of thread 'Binder_1' failed
07-14 14:29:21.471 D/MdmApplication( 3494): [null:-1]->onActivityStarted market.activity.AppListActivity , mActivityCount = 3
07-14 14:29:21.471 D/MDM :   ( 3494): [null:-1]->query
07-14 14:29:21.471 D/MDM :   ( 3494): [null:-1]->QUERY_PINCODE_CHECK_RESULT
07-14 14:29:21.494 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info BACK HOME recent* CLOCK search >
07-14 14:29:21.549 D/NfcService(  582): NFC-C ON
07-14 14:29:21.580 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info back* home* recent clock* search >
07-14 14:29:21.596 W/InputMethodManagerService(  374): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@42eb5010 attribute=android.view.inputmethod.EditorInfo@42faecf8, token = android.os.BinderProxy@431f02a0
07-14 14:29:22.010 V/TAG     (  374): bug 7643792: fitSystemWindows([0,50][0,0])
07-14 14:29:22.174 D/AndroidRuntime(13251): 
07-14 14:29:22.174 D/AndroidRuntime(13251): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
07-14 14:29:22.174 D/AndroidRuntime(13251): CheckJNI is OFF
07-14 14:29:22.190 D/dalvikvm(13251): Trying to load lib libjavacore.so 0x0
07-14 14:29:22.198 D/dalvikvm(13251): Added shared lib libjavacore.so 0x0
07-14 14:29:22.221 D/dalvikvm(13251): Trying to load lib libnativehelper.so 0x0
07-14 14:29:22.221 D/dalvikvm(13251): Added shared lib libnativehelper.so 0x0
07-14 14:29:22.463 D/AndroidRuntime(13251): Calling main entry com.qihoo360.powerctl.root.app.App
07-14 14:29:22.463 D/AndroidRuntime(13251): Shutting down VM
07-14 14:29:22.471 D/dalvikvm(13251): GC_CONCURRENT freed 115K, 21% free 467K/592K, paused 1ms+0ms, total 4ms
07-14 14:29:30.526 W/SystemClock(  563): time going backwards: prev 9508939971926(ioctl) vs now 9508938079836(ioctl), tid=1027
07-14 14:29:33.658 D/LightsService(  374): Excessive delay setting light: 67ms
07-14 14:29:33.932 D/LightsService(  374): Excessive delay setting light: 67ms
07-14 14:29:36.448 I/PowerManagerService(  374): Going to sleep due to screen timeout...
07-14 14:29:37.205 D/SurfaceFlinger(  124): Screen released, type=0 flinger=0x41e1a478
07-14 14:29:37.213 D/MdmApplication( 3494): [null:-1]->onActivityPaused market.activity.AppListActivity , mActivityCount = 4
07-14 14:29:37.213 D/MDM :   ( 3494): [null:-1]->query
07-14 14:29:37.213 D/MDM :   ( 3494): [null:-1]->QUERY_PINCODE_CHECK_RESULT
07-14 14:29:37.213 E/Mdm     ( 3494): Call Mdm service's setLastExitTime function
07-14 14:29:37.307 D/NfcService(  582): NFC-C OFF, disconnect
07-14 14:29:37.408 V/KeyguardHostView(  374): hide transport, gen:55
07-14 14:29:37.408 V/KeyguardHostView(  374): music state changed: 0
07-14 14:29:37.440 D/MDM :   ( 3494): [null:-1]->query
07-14 14:29:37.440 D/MDM :   ( 3494): [null:-1]->QUERY_SETTING_PIN_ONOFF
07-14 14:29:37.455 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info back home RECENT* clock search >
07-14 14:29:37.502 V/TAG     (  374): bug 7643792: fitSystemWindows([0,50][0,0])
07-14 14:29:37.596 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info BACK* HOME* RECENT CLOCK* search >
07-14 14:29:37.635 D/dalvikvm(  374): GC_CONCURRENT freed 2211K, 27% free 20332K/27716K, paused 4ms+21ms, total 164ms
07-14 14:29:38.838 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:29:38.838 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
07-14 14:29:38.838 W/MountService(  374): getVolumeState(/mnt/ext_sdcard): Unknown volume
07-14 14:29:38.838 W/MountService(  374): getVolumeState(/mnt/sdcard2): Unknown volume
07-14 14:29:38.838 W/MountService(  374): getVolumeState(/mnt/emmc): Unknown volume
07-14 14:29:38.838 W/MountService(  374): getVolumeState(/mnt/extSdCard): Unknown volume
07-14 14:29:38.846 W/MountService(  374): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
07-14 14:29:38.846 W/MountService(  374): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
07-14 14:29:38.846 W/MountService(  374): getVolumeState(/mnt/extrasd_bind): Unknown volume
07-14 14:29:38.846 W/MountService(  374): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
07-14 14:29:38.846 W/MountService(  374): getVolumeState(/storage/extSdCard): Unknown volume
07-14 14:29:38.846 W/MountService(  374): getVolumeState(/storage/sdcard1): Unknown volume
07-14 14:29:38.854 W/MountService(  374): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
07-14 14:29:38.854 W/MountService(  374): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
07-14 14:29:38.908 D/dalvikvm( 6152): GC_CONCURRENT freed 429K, 8% free 9486K/10240K, paused 4ms+3ms, total 46ms
07-14 14:29:38.908 D/dalvikvm( 6152): WAIT_FOR_CONCURRENT_GC blocked 9ms
07-14 14:29:39.065 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:29:39.065 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
07-14 14:29:39.065 W/MountService(  374): getVolumeState(/mnt/ext_sdcard): Unknown volume
07-14 14:29:39.065 W/MountService(  374): getVolumeState(/mnt/sdcard2): Unknown volume
07-14 14:29:39.073 W/MountService(  374): getVolumeState(/mnt/emmc): Unknown volume
07-14 14:29:39.073 W/MountService(  374): getVolumeState(/mnt/extSdCard): Unknown volume
07-14 14:29:39.073 W/MountService(  374): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
07-14 14:29:39.073 W/MountService(  374): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
07-14 14:29:39.073 W/MountService(  374): getVolumeState(/mnt/extrasd_bind): Unknown volume
07-14 14:29:39.073 W/MountService(  374): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
07-14 14:29:39.073 W/MountService(  374): getVolumeState(/storage/extSdCard): Unknown volume
07-14 14:29:39.073 W/MountService(  374): getVolumeState(/storage/sdcard1): Unknown volume
07-14 14:29:39.073 W/MountService(  374): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
07-14 14:29:39.073 W/MountService(  374): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
07-14 14:29:39.088 D/dalvikvm( 6152): GC_CONCURRENT freed 479K, 8% free 9519K/10240K, paused 3ms+4ms, total 32ms
07-14 14:29:39.088 D/dalvikvm( 6152): WAIT_FOR_CONCURRENT_GC blocked 5ms
07-14 14:29:39.088 D/dalvikvm( 6152): WAIT_FOR_CONCURRENT_GC blocked 14ms
07-14 14:29:41.994 I/PowerManagerService(  374): Waking up from sleep...
07-14 14:29:42.096 I/WindowManager(  374): Lock screen displayed!
07-14 14:29:42.213 D/dalvikvm(  636): GC_FOR_ALLOC freed 1027K, 10% free 12671K/14068K, paused 60ms, total 60ms
07-14 14:29:42.307 D/dalvikvm( 2019): GC_FOR_ALLOC freed 368K, 7% free 9931K/10588K, paused 22ms, total 22ms
07-14 14:29:42.354 D/PowerManagerService-JNI(  374): Excessive delay in autosuspend_disable() while turning screen on: 351ms
07-14 14:29:42.369 D/SurfaceFlinger(  124): Screen acquired, type=0 flinger=0x41e1a478
07-14 14:29:42.487 V/DigitalWidgetViewsFactory(12684): DigitalWidget sets next alarm string to null
07-14 14:29:42.705 D/LightsService(  374): Excessive delay setting light: 301ms
07-14 14:29:42.713 D/AndroidRuntime(13273): 
07-14 14:29:42.713 D/AndroidRuntime(13273): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
07-14 14:29:42.713 D/AndroidRuntime(13273): CheckJNI is OFF
07-14 14:29:42.729 D/dalvikvm(13273): Trying to load lib libjavacore.so 0x0
07-14 14:29:42.737 D/dalvikvm(13273): Added shared lib libjavacore.so 0x0
07-14 14:29:42.752 D/dalvikvm(13273): Trying to load lib libnativehelper.so 0x0
07-14 14:29:42.752 D/dalvikvm(13273): Added shared lib libnativehelper.so 0x0
07-14 14:29:42.963 D/AndroidRuntime(13273): Calling main entry com.qihoo360.powerctl.root.app.App
07-14 14:29:42.971 D/AndroidRuntime(13273): Shutting down VM
07-14 14:29:42.971 I/AndroidRuntime(13273): NOTE: attach of thread 'Binder_1' failed
07-14 14:29:42.971 D/dalvikvm(13273): GC_CONCURRENT freed 114K, 22% free 467K/592K, paused 0ms+1ms, total 3ms
07-14 14:29:49.151 D/LightsService(  374): Excessive delay setting light: 66ms
07-14 14:29:52.158 W/System.err(12204): java.io.FileNotFoundException: /data/data/com.mgyapp.android/files/.cfpaps.i: open failed: ENOENT (No such file or directory)
07-14 14:29:52.158 W/System.err(12204): 	at libcore.io.IoBridge.open(IoBridge.java:409)
07-14 14:29:52.158 W/System.err(12204): 	at java.io.FileInputStream.<init>(FileInputStream.java:78)
07-14 14:29:52.158 W/System.err(12204): 	at android.app.ContextImpl.openFileInput(ContextImpl.java:702)
07-14 14:29:52.158 W/System.err(12204): 	at android.content.ContextWrapper.openFileInput(ContextWrapper.java:173)
07-14 14:29:52.158 W/System.err(12204): 	at com.mgyun.shua.jc.service.f.run(Unknown Source)
07-14 14:29:52.158 W/System.err(12204): 	at com.mgyun.shua.jc.service.CpWorkServer.onHandleIntent(Unknown Source)
07-14 14:29:52.158 W/System.err(12204): 	at android.app.IntentService$ServiceHandler.handleMessage(IntentService.java:65)
07-14 14:29:52.158 W/System.err(12204): 	at android.os.Handler.dispatchMessage(Handler.java:99)
07-14 14:29:52.158 W/System.err(12204): 	at android.os.Looper.loop(Looper.java:137)
07-14 14:29:52.158 W/System.err(12204): 	at android.os.HandlerThread.run(HandlerThread.java:61)
07-14 14:29:52.158 W/System.err(12204): Caused by: libcore.io.ErrnoException: open failed: ENOENT (No such file or directory)
07-14 14:29:52.158 W/System.err(12204): 	at libcore.io.Posix.open(Native Method)
07-14 14:29:52.158 W/System.err(12204): 	at libcore.io.BlockGuardOs.open(BlockGuardOs.java:110)
07-14 14:29:52.158 W/System.err(12204): 	at libcore.io.IoBridge.open(IoBridge.java:393)
07-14 14:29:52.166 W/System.err(12204): 	... 9 more
07-14 14:29:54.119 D/LightsService(  374): Excessive delay setting light: 68ms
07-14 14:29:54.393 D/LightsService(  374): Excessive delay setting light: 68ms
07-14 14:29:54.729 D/MdmApplication( 3494): [null:-1]->onActivityStarted market.activity.AppListActivity , mActivityCount = 3
07-14 14:29:54.729 D/MDM :   ( 3494): [null:-1]->query
07-14 14:29:54.729 D/MDM :   ( 3494): [null:-1]->QUERY_PINCODE_CHECK_RESULT
07-14 14:29:54.744 D/LightsService(  374): Excessive delay setting light: 70ms
07-14 14:29:54.744 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info BACK HOME recent* CLOCK search >
07-14 14:29:54.776 D/NfcService(  582): NFC-C ON
07-14 14:29:54.823 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info back* home* recent clock* search >
07-14 14:29:54.877 W/InputMethodManagerService(  374): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@42d4e500 attribute=android.view.inputmethod.EditorInfo@42d86610, token = android.os.BinderProxy@431f02a0
07-14 14:29:54.979 D/LightsService(  374): Excessive delay setting light: 60ms
07-14 14:29:55.112 D/dalvikvm( 1052): GC_CONCURRENT freed 376K, 8% free 10279K/11168K, paused 7ms+4ms, total 95ms
07-14 14:29:55.166 I/RootJni (13297): su: permission denied
07-14 14:29:55.252 V/TAG     (  374): bug 7643792: fitSystemWindows([0,50][0,0])
07-14 14:29:55.385 D/AndroidRuntime(13296): 
07-14 14:29:55.385 D/AndroidRuntime(13296): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
07-14 14:29:55.385 D/AndroidRuntime(13296): CheckJNI is OFF
07-14 14:29:55.401 D/dalvikvm(13296): Trying to load lib libjavacore.so 0x0
07-14 14:29:55.408 D/dalvikvm(13296): Added shared lib libjavacore.so 0x0
07-14 14:29:55.424 D/dalvikvm(13296): Trying to load lib libnativehelper.so 0x0
07-14 14:29:55.424 D/dalvikvm(13296): Added shared lib libnativehelper.so 0x0
07-14 14:29:55.682 D/AndroidRuntime(13296): Calling main entry com.qihoo360.powerctl.root.app.App
07-14 14:29:55.682 D/AndroidRuntime(13296): Shutting down VM
07-14 14:29:55.690 D/dalvikvm(13296): GC_CONCURRENT freed 115K, 21% free 467K/592K, paused 0ms+0ms, total 3ms
07-14 14:30:01.596 V/DigitalWidgetViewsFactory(12684): DigitalWidget sets next alarm string to null
07-14 14:30:02.158 W/System.err(12204): java.io.FileNotFoundException: /data/data/com.mgyapp.android/files/.cfp.i: open failed: ENOENT (No such file or directory)
07-14 14:30:02.158 W/System.err(12204): 	at libcore.io.IoBridge.open(IoBridge.java:409)
07-14 14:30:02.158 W/System.err(12204): 	at java.io.FileInputStream.<init>(FileInputStream.java:78)
07-14 14:30:02.158 W/System.err(12204): 	at android.app.ContextImpl.openFileInput(ContextImpl.java:702)
07-14 14:30:02.158 W/System.err(12204): 	at android.content.ContextWrapper.openFileInput(ContextWrapper.java:173)
07-14 14:30:02.158 W/System.err(12204): 	at com.mgyun.shua.jc.c.b(Unknown Source)
07-14 14:30:02.158 W/System.err(12204): 	at com.mgyun.shua.jc.d.a(Unknown Source)
07-14 14:30:02.158 W/System.err(12204): 	at com.mgyun.shua.jc.service.CpWorkServer.onHandleIntent(Unknown Source)
07-14 14:30:02.158 W/System.err(12204): 	at android.app.IntentService$ServiceHandler.handleMessage(IntentService.java:65)
07-14 14:30:02.158 W/System.err(12204): 	at android.os.Handler.dispatchMessage(Handler.java:99)
07-14 14:30:02.158 W/System.err(12204): 	at android.os.Looper.loop(Looper.java:137)
07-14 14:30:02.158 W/System.err(12204): 	at android.os.HandlerThread.run(HandlerThread.java:61)
07-14 14:30:02.158 W/System.err(12204): Caused by: libcore.io.ErrnoException: open failed: ENOENT (No such file or directory)
07-14 14:30:02.158 W/System.err(12204): 	at libcore.io.Posix.open(Native Method)
07-14 14:30:02.158 W/System.err(12204): 	at libcore.io.BlockGuardOs.open(BlockGuardOs.java:110)
07-14 14:30:02.158 W/System.err(12204): 	at libcore.io.IoBridge.open(IoBridge.java:393)
07-14 14:30:02.158 W/System.err(12204): 	... 10 more
07-14 14:30:06.815 D/LightsService(  374): Excessive delay setting light: 68ms
07-14 14:30:07.057 D/LightsService(  374): Excessive delay setting light: 68ms
07-14 14:30:07.885 D/dalvikvm(  577): GC_CONCURRENT freed 412K, 5% free 9515K/9984K, paused 4ms+3ms, total 37ms
07-14 14:30:09.713 I/PowerManagerService(  374): Going to sleep due to screen timeout...
07-14 14:30:10.448 D/SurfaceFlinger(  124): Screen released, type=0 flinger=0x41e1a478
07-14 14:30:10.455 D/MdmApplication( 3494): [null:-1]->onActivityPaused market.activity.AppListActivity , mActivityCount = 4
07-14 14:30:10.455 D/MDM :   ( 3494): [null:-1]->query
07-14 14:30:10.455 D/MDM :   ( 3494): [null:-1]->QUERY_PINCODE_CHECK_RESULT
07-14 14:30:10.455 E/Mdm     ( 3494): Call Mdm service's setLastExitTime function
07-14 14:30:10.612 D/NfcService(  582): NFC-C OFF, disconnect
07-14 14:30:10.674 D/MDM :   ( 3494): [null:-1]->query
07-14 14:30:10.674 D/MDM :   ( 3494): [null:-1]->QUERY_SETTING_PIN_ONOFF
07-14 14:30:10.791 D/dalvikvm(  374): GC_FOR_ALLOC freed 1965K, 24% free 21094K/27712K, paused 95ms, total 95ms
07-14 14:30:10.838 V/KeyguardHostView(  374): hide transport, gen:55
07-14 14:30:10.838 V/KeyguardHostView(  374): music state changed: 0
07-14 14:30:10.869 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info back home RECENT* clock search >
07-14 14:30:10.901 V/TAG     (  374): bug 7643792: fitSystemWindows([0,50][0,0])
07-14 14:30:11.018 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info BACK* HOME* RECENT CLOCK* search >
07-14 14:30:38.893 D/dalvikvm( 6152): GC_CONCURRENT freed 463K, 8% free 9473K/10240K, paused 9ms+3ms, total 36ms
07-14 14:30:38.893 D/dalvikvm( 6152): WAIT_FOR_CONCURRENT_GC blocked 28ms
07-14 14:30:38.893 D/dalvikvm( 6152): WAIT_FOR_CONCURRENT_GC blocked 16ms
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/mnt/ext_sdcard): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/mnt/sdcard2): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/mnt/emmc): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/mnt/extSdCard): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/mnt/extrasd_bind): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/storage/extSdCard): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/storage/sdcard1): Unknown volume
07-14 14:30:38.901 W/MountService(  374): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
07-14 14:30:38.908 W/MountService(  374): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
07-14 14:30:39.010 D/dalvikvm( 6152): GC_CONCURRENT freed 254K, 7% free 9620K/10240K, paused 4ms+4ms, total 39ms
07-14 14:30:39.119 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:30:39.119 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
07-14 14:30:39.119 W/MountService(  374): getVolumeState(/mnt/ext_sdcard): Unknown volume
07-14 14:30:39.119 W/MountService(  374): getVolumeState(/mnt/sdcard2): Unknown volume
07-14 14:30:39.119 W/MountService(  374): getVolumeState(/mnt/emmc): Unknown volume
07-14 14:30:39.119 W/MountService(  374): getVolumeState(/mnt/extSdCard): Unknown volume
07-14 14:30:39.119 W/MountService(  374): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
07-14 14:30:39.127 W/MountService(  374): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
07-14 14:30:39.127 W/MountService(  374): getVolumeState(/mnt/extrasd_bind): Unknown volume
07-14 14:30:39.127 W/MountService(  374): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
07-14 14:30:39.127 W/MountService(  374): getVolumeState(/storage/extSdCard): Unknown volume
07-14 14:30:39.127 W/MountService(  374): getVolumeState(/storage/sdcard1): Unknown volume
07-14 14:30:39.127 W/MountService(  374): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
07-14 14:30:39.127 W/MountService(  374): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
07-14 14:30:39.158 D/dalvikvm( 6152): GC_CONCURRENT freed 513K, 8% free 9521K/10240K, paused 4ms+4ms, total 29ms
07-14 14:30:42.612 D/MdmService( 3494): [null:-1]->receiver action :com.pekall.mdm.action.MDM_ALARM
07-14 14:30:42.612 D/MdmService( 3494): [null:-1]->keepAliveWithPushServer client is opened:true
07-14 14:30:42.612 D/MDM :   ( 3494): [null:-1]->ping!!!!!!!!!
07-14 14:30:42.619 D/MdmService( 3494): [null:-1]->pushUrl : ws://demo.everknow.cn:9030/websocket
07-14 14:30:42.619 D/MDM :   ( 3494): [null:-1]->mMdmPushClient is :not null
07-14 14:30:42.619 D/MDM :   ( 3494): [null:-1]->mMdmPushClient opened : opened
07-14 14:30:42.627 D/MDM :   ( 3494): [null:-1]->MSG_WEBSOCKET_PONG
07-14 14:31:18.283 D/JOBS    (12763): Thread-529: load factor check. true = (0 < 1)|| (0 * 3 < 0 + 0). consumer thread: true
07-14 14:31:18.283 D/JOBS    (12763): didn't allow me to die, re-running Thread-529
07-14 14:31:18.283 D/JOBS    (12763): re-running consumer Thread-529
07-14 14:31:35.963 D/dalvikvm( 6152): GC_FOR_ALLOC freed 406K, 8% free 9465K/10240K, paused 32ms, total 33ms
07-14 14:31:38.924 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:31:38.924 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
07-14 14:31:38.924 W/MountService(  374): getVolumeState(/mnt/ext_sdcard): Unknown volume
07-14 14:31:38.924 W/MountService(  374): getVolumeState(/mnt/sdcard2): Unknown volume
07-14 14:31:38.924 W/MountService(  374): getVolumeState(/mnt/emmc): Unknown volume
07-14 14:31:38.924 W/MountService(  374): getVolumeState(/mnt/extSdCard): Unknown volume
07-14 14:31:38.932 W/MountService(  374): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
07-14 14:31:38.932 W/MountService(  374): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
07-14 14:31:38.932 W/MountService(  374): getVolumeState(/mnt/extrasd_bind): Unknown volume
07-14 14:31:38.932 W/MountService(  374): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
07-14 14:31:38.932 W/MountService(  374): getVolumeState(/storage/extSdCard): Unknown volume
07-14 14:31:38.932 W/MountService(  374): getVolumeState(/storage/sdcard1): Unknown volume
07-14 14:31:38.932 W/MountService(  374): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
07-14 14:31:38.932 W/MountService(  374): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
07-14 14:31:39.018 D/dalvikvm( 6152): GC_CONCURRENT freed 308K, 7% free 9619K/10240K, paused 3ms+3ms, total 31ms
07-14 14:31:39.104 D/dalvikvm(10533): GC_EXPLICIT freed 241K, 3% free 9197K/9476K, paused 2ms+6ms, total 31ms
07-14 14:31:39.174 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:31:39.174 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
07-14 14:31:39.174 W/MountService(  374): getVolumeState(/mnt/ext_sdcard): Unknown volume
07-14 14:31:39.174 W/MountService(  374): getVolumeState(/mnt/sdcard2): Unknown volume
07-14 14:31:39.174 W/MountService(  374): getVolumeState(/mnt/emmc): Unknown volume
07-14 14:31:39.174 W/MountService(  374): getVolumeState(/mnt/extSdCard): Unknown volume
07-14 14:31:39.174 W/MountService(  374): getVolumeState(/mnt/sdcard/SD_CARD): Unknown volume
07-14 14:31:39.174 W/MountService(  374): getVolumeState(/mnt/sdcard/extra_sd): Unknown volume
07-14 14:31:39.174 W/MountService(  374): getVolumeState(/mnt/extrasd_bind): Unknown volume
07-14 14:31:39.174 W/MountService(  374): getVolumeState(/mnt/sdcard/ext_sd): Unknown volume
07-14 14:31:39.182 W/MountService(  374): getVolumeState(/storage/extSdCard): Unknown volume
07-14 14:31:39.182 W/MountService(  374): getVolumeState(/storage/sdcard1): Unknown volume
07-14 14:31:39.182 W/MountService(  374): getVolumeState(/mnt/sdcard/external_SD): Unknown volume
07-14 14:31:39.182 W/MountService(  374): getVolumeState(/mnt/sdcard/external_sd): Unknown volume
07-14 14:31:39.213 D/dalvikvm( 6152): GC_CONCURRENT freed 522K, 7% free 9564K/10240K, paused 3ms+6ms, total 32ms
07-14 14:32:12.612 D/PushService(12763): [null:-1]->receiver action :com.pekall.mdm.action.PUSH_ALARM
07-14 14:32:12.612 D/PushService(12763): [null:-1]->keepAliveWithPushServer client is opened:true
07-14 14:32:12.612 D/PushLib : (12763): [null:-1]->ping!!!!!!!!!
07-14 14:32:12.619 D/PushLib : (12763): [null:-1]->pushClient is :not null
07-14 14:32:12.619 D/PushLib : (12763): [null:-1]->pushClient opened : opened
07-14 14:32:18.463 D/PushLib : (12763): [null:-1]->MSG_WEBSOCKET_PONG
07-14 14:32:38.971 W/MountService(  374): getVolumeState(/storage/emulated/0/external_sd): Unknown volume
07-14 14:32:38.971 W/MountService(  374): getVolumeState(/mnt/sdcard-ext): Unknown volume
